unit,time_index,action,metric,value,time
78,40,0,0,39682.49819715316,2020-02-10
78,40,1,0,63416.467083131676,2020-02-10
78,40,2,0,38988.3177037559,2020-02-10
78,41,0,0,43887.275860831476,2020-02-11
78,41,1,0,54839.498299445084,2020-02-11
78,41,2,0,36627.765169073515,2020-02-11
78,42,0,0,39346.17560404744,2020-02-12
78,42,1,0,65578.39181940994,2020-02-12
78,42,2,0,32850.73853383178,2020-02-12
78,43,0,0,36773.95320748048,2020-02-13
78,43,1,0,64012.98579755026,2020-02-13
78,43,2,0,50014.27422407223,2020-02-13
78,44,0,0,36140.92288397052,2020-02-14
78,44,1,0,63200.38311724642,2020-02-14
78,44,2,0,40328.941573621545,2020-02-14
78,45,0,0,32772.33888801495,2020-02-15
78,45,1,0,41134.18192942043,2020-02-15
78,45,2,0,44528.732519559824,2020-02-15
78,46,0,0,34281.35563077071,2020-02-16
78,46,1,0,51974.28662099675,2020-02-16
78,46,2,0,32980.433393414074,2020-02-16
78,47,0,0,40347.5191316976,2020-02-17
78,47,1,0,60984.05300968609,2020-02-17
78,47,2,0,45802.462247044365,2020-02-17
78,48,0,0,43528.71437887006,2020-02-18
78,48,1,0,73115.46077869151,2020-02-18
78,48,2,0,45095.16738172305,2020-02-18
78,49,0,0,48912.650083418834,2020-02-19
78,49,1,0,74034.1124554324,2020-02-19
78,49,2,0,53211.655417477225,2020-02-19
79,0,0,0,60315.73752880935,2020-01-01
79,0,1,0,94654.84437560507,2020-01-01
79,0,2,0,54326.01799122093,2020-01-01
79,1,0,0,60191.9266359763,2020-01-02
79,1,1,0,90907.20034375454,2020-01-02
79,1,2,0,58993.74460934632,2020-01-02
79,2,0,0,54309.01985461262,2020-01-03
79,2,1,0,62570.96666109964,2020-01-03
79,2,2,0,36586.56472309775,2020-01-03
79,3,0,0,39682.87582926352,2020-01-04
79,3,1,0,65574.47428086,2020-01-04
79,3,2,0,48124.17298590593,2020-01-04
79,4,0,0,31132.415558233977,2020-01-05
79,4,1,0,32754.78447140538,2020-01-05
79,4,2,0,31363.52919174085,2020-01-05
79,5,0,0,32726.569111482357,2020-01-06
79,5,1,0,50948.96315962448,2020-01-06
79,5,2,0,32161.333022480634,2020-01-06
79,6,0,0,44735.532338340636,2020-01-07
79,6,1,0,66381.98748104465,2020-01-07
79,6,2,0,41812.46878484257,2020-01-07
79,7,0,0,57195.22390041088,2020-01-08
79,7,1,0,81391.20210233348,2020-01-08
79,7,2,0,53406.89468404143,2020-01-08
79,8,0,0,66567.616354069,2020-01-09
79,8,1,0,94927.3256669793,2020-01-09
79,8,2,0,65337.488600940924,2020-01-09
79,9,0,0,62017.50109864489,2020-01-10
79,9,1,0,85529.33921473769,2020-01-10
79,9,2,0,50361.5936208735,2020-01-10
79,10,0,0,53136.41844487796,2020-01-11
79,10,1,0,79130.51994022947,2020-01-11
79,10,2,0,42825.752633225544,2020-01-11
79,11,0,0,39472.705857251014,2020-01-12
79,11,1,0,62321.34214523666,2020-01-12
79,11,2,0,48547.40919830104,2020-01-12
79,12,0,0,34329.11680891576,2020-01-13
79,12,1,0,47971.34172952729,2020-01-13
79,12,2,0,27564.53286935738,2020-01-13
79,13,0,0,33556.77528813964,2020-01-14
79,13,1,0,58878.03198737109,2020-01-14
79,13,2,0,38492.91621000642,2020-01-14
79,14,0,0,47182.41428590666,2020-01-15
79,14,1,0,70399.09100181688,2020-01-15
79,14,2,0,37573.722516739785,2020-01-15
79,15,0,0,53055.80263680216,2020-01-16
79,15,1,0,82877.2052580076,2020-01-16
79,15,2,0,51689.513025102155,2020-01-16
79,16,0,0,64737.16903136113,2020-01-17
79,16,1,0,86087.02819443477,2020-01-17
79,16,2,0,58299.86593072442,2020-01-17
79,17,0,0,59699.3855437432,2020-01-18
79,17,1,0,83603.56079060712,2020-01-18
79,17,2,0,52267.545728985024,2020-01-18
79,18,0,0,53078.12015502402,2020-01-19
79,18,1,0,80390.93467793643,2020-01-19
79,18,2,0,52928.52111982088,2020-01-19
79,19,0,0,38954.86751186004,2020-01-20
79,19,1,0,70797.75031477412,2020-01-20
79,19,2,0,44517.95126510695,2020-01-20
79,20,0,0,31464.78828312788,2020-01-21
79,20,1,0,36181.11289766379,2020-01-21
79,20,2,0,49330.2508410259,2020-01-21
79,21,0,0,33173.841752741435,2020-01-22
79,21,1,0,40170.62857612554,2020-01-22
79,21,2,0,26565.748424824567,2020-01-22
79,22,0,0,36723.737196911374,2020-01-23
79,22,1,0,50126.2110656455,2020-01-23
79,22,2,0,35292.19575135318,2020-01-23
79,23,0,0,51425.18937873347,2020-01-24
79,23,1,0,80295.85545260632,2020-01-24
79,23,2,0,49711.407486288765,2020-01-24
79,24,0,0,57240.49124009898,2020-01-25
79,24,1,0,102686.31230365724,2020-01-25
79,24,2,0,38916.58932709807,2020-01-25
79,25,0,0,62736.10221019733,2020-01-26
79,25,1,0,96230.74967160693,2020-01-26
79,25,2,0,61596.63287824464,2020-01-26
79,26,0,0,52187.46669903904,2020-01-27
79,26,1,0,74580.92057710155,2020-01-27
79,26,2,0,53807.88943361625,2020-01-27
79,27,0,0,37417.53521073856,2020-01-28
79,27,1,0,54477.38356442089,2020-01-28
79,27,2,0,39710.82828509292,2020-01-28
79,28,0,0,24791.647397339224,2020-01-29
79,28,1,0,43213.84306419936,2020-01-29
79,28,2,0,37452.74285152157,2020-01-29
79,29,0,0,27083.691757879362,2020-01-30
79,29,1,0,56195.88221337884,2020-01-30
79,29,2,0,54031.767546333445,2020-01-30
79,30,0,0,33145.139943554655,2020-01-31
79,30,1,0,40793.74569231275,2020-01-31
79,30,2,0,48945.73837249412,2020-01-31
79,31,0,0,39521.30123835764,2020-02-01
79,31,1,0,63741.37000147821,2020-02-01
79,31,2,0,46197.89368351805,2020-02-01
79,32,0,0,50328.67605710984,2020-02-02
79,32,1,0,88977.17711986133,2020-02-02
79,32,2,0,52995.76657657917,2020-02-02
79,33,0,0,54442.923248989835,2020-02-03
79,33,1,0,80772.28366292386,2020-02-03
79,33,2,0,43610.32204174724,2020-02-03
79,34,0,0,51672.93707756542,2020-02-04
79,34,1,0,67350.71248456127,2020-02-04
79,34,2,0,51945.960922768936,2020-02-04
79,35,0,0,35409.21688513535,2020-02-05
79,35,1,0,59547.86242628462,2020-02-05
79,35,2,0,46183.51084644945,2020-02-05
79,36,0,0,28071.716375049782,2020-02-06
79,36,1,0,29791.778833150664,2020-02-06
79,36,2,0,19333.14265701473,2020-02-06
79,37,0,0,22841.04843041107,2020-02-07
79,37,1,0,40970.506418127814,2020-02-07
79,37,2,0,48683.16518996449,2020-02-07
79,38,0,0,28936.922823396228,2020-02-08
79,38,1,0,54719.17391879695,2020-02-08
79,38,2,0,39022.36760180504,2020-02-08
79,39,0,0,39790.57794575314,2020-02-09
79,39,1,0,56776.117504657785,2020-02-09
79,39,2,0,36228.86870651004,2020-02-09
79,40,0,0,50490.11965803083,2020-02-10
79,40,1,0,90958.59486064072,2020-02-10
79,40,2,0,33791.80719426881,2020-02-10
79,41,0,0,56896.65094977446,2020-02-11
79,41,1,0,82345.7935686828,2020-02-11
79,41,2,0,33755.82071184559,2020-02-11
79,42,0,0,49144.61961741134,2020-02-12
79,42,1,0,63105.06914530387,2020-02-12
79,42,2,0,37442.99750322978,2020-02-12
79,43,0,0,40677.12843979235,2020-02-13
79,43,1,0,71466.56474488189,2020-02-13
79,43,2,0,47508.99499982026,2020-02-13
79,44,0,0,32451.398714539926,2020-02-14
79,44,1,0,56665.86834336657,2020-02-14
79,44,2,0,37412.781856315145,2020-02-14
79,45,0,0,27366.48061236151,2020-02-15
79,45,1,0,48821.11121681028,2020-02-15
79,45,2,0,23365.565654997386,2020-02-15
79,46,0,0,30229.014005894584,2020-02-16
79,46,1,0,41314.20144668086,2020-02-16
79,46,2,0,36585.25873400038,2020-02-16
79,47,0,0,43765.57657772174,2020-02-17
79,47,1,0,54674.70085323673,2020-02-17
79,47,2,0,45350.38440547268,2020-02-17
79,48,0,0,54504.64973873248,2020-02-18
79,48,1,0,96496.00630343106,2020-02-18
79,48,2,0,51117.949057621976,2020-02-18
79,49,0,0,64688.73785786338,2020-02-19
79,49,1,0,106467.30971256987,2020-02-19
79,49,2,0,60353.92581816044,2020-02-19
80,0,0,0,53568.11717934933,2020-01-01
80,0,1,0,76055.80807004552,2020-01-01
80,0,2,0,48968.459827085455,2020-01-01
80,1,0,0,52936.93591004355,2020-01-02
80,1,1,0,81188.83348264376,2020-01-02
80,1,2,0,44704.5406893909,2020-01-02
80,2,0,0,47752.08451175152,2020-01-03
80,2,1,0,84539.29999372676,2020-01-03
80,2,2,0,35686.97677220676,2020-01-03
80,3,0,0,36348.096399856164,2020-01-04
80,3,1,0,56351.225968087456,2020-01-04
80,3,2,0,33770.75569093611,2020-01-04
80,4,0,0,30283.94510466366,2020-01-05
80,4,1,0,20160.47195277027,2020-01-05
80,4,2,0,40334.8866910419,2020-01-05
80,5,0,0,31585.657059343026,2020-01-06
80,5,1,0,30851.740687971404,2020-01-06
80,5,2,0,28775.41654340129,2020-01-06
80,6,0,0,40374.811996044766,2020-01-07
80,6,1,0,67535.8309335272,2020-01-07
80,6,2,0,29795.66017233352,2020-01-07
80,7,0,0,50249.42670802227,2020-01-08
80,7,1,0,62449.57782753371,2020-01-08
80,7,2,0,56795.16540073261,2020-01-08
80,8,0,0,57102.61583527803,2020-01-09
80,8,1,0,89327.61340872673,2020-01-09
80,8,2,0,63379.78740617579,2020-01-09
80,9,0,0,54372.24516116708,2020-01-10
80,9,1,0,80218.56569384542,2020-01-10
80,9,2,0,37257.66712604056,2020-01-10
80,10,0,0,46915.959214679824,2020-01-11
80,10,1,0,70356.91158697788,2020-01-11
80,10,2,0,22116.550222234404,2020-01-11
80,11,0,0,36886.261259007326,2020-01-12
80,11,1,0,56976.428240823734,2020-01-12
80,11,2,0,24306.270682115435,2020-01-12
80,12,0,0,32117.461047828827,2020-01-13
80,12,1,0,51255.944027659985,2020-01-13
80,12,2,0,24922.608105959927,2020-01-13
80,13,0,0,32446.774095345154,2020-01-14
80,13,1,0,68041.9511572654,2020-01-14
80,13,2,0,25225.346679684564,2020-01-14
80,14,0,0,42152.815155890414,2020-01-15
80,14,1,0,54785.60117358481,2020-01-15
80,14,2,0,41198.01442708157,2020-01-15
80,15,0,0,47481.46487323289,2020-01-16
80,15,1,0,65998.34886220722,2020-01-16
80,15,2,0,32193.37010817446,2020-01-16
80,16,0,0,56027.38287257178,2020-01-17
80,16,1,0,74059.71866856185,2020-01-17
80,16,2,0,45580.64252675219,2020-01-17
80,17,0,0,52946.57477375828,2020-01-18
80,17,1,0,81350.50203039592,2020-01-18
80,17,2,0,61025.702295682124,2020-01-18
80,18,0,0,47851.27442016772,2020-01-19
80,18,1,0,67083.7318246383,2020-01-19
80,18,2,0,47561.52410095261,2020-01-19
80,19,0,0,37239.391445878326,2020-01-20
80,19,1,0,42562.624281325356,2020-01-20
80,19,2,0,62453.968200669515,2020-01-20
80,20,0,0,31204.581210864966,2020-01-21
80,20,1,0,42817.076163580015,2020-01-21
80,20,2,0,29818.045177927506,2020-01-21
80,21,0,0,32434.817694623136,2020-01-22
80,21,1,0,43916.42350318019,2020-01-22
80,21,2,0,31119.856679430024,2020-01-22
80,22,0,0,35719.92332329623,2020-01-23
80,22,1,0,68308.2322306638,2020-01-23
80,22,2,0,51735.33346766629,2020-01-23
80,23,0,0,46934.75201846659,2020-01-24
80,23,1,0,82326.32053109523,2020-01-24
80,23,2,0,44756.98084275104,2020-01-24
80,24,0,0,52077.40121997535,2020-01-25
80,24,1,0,90835.03395386328,2020-01-25
80,24,2,0,51269.66717218907,2020-01-25
80,25,0,0,55886.58686160491,2020-01-26
80,25,1,0,85931.96150503494,2020-01-26
80,25,2,0,39856.85026313833,2020-01-26
80,26,0,0,48430.935329940265,2020-01-27
80,26,1,0,67563.17278471234,2020-01-27
80,26,2,0,55744.91055772189,2020-01-27
80,27,0,0,37417.97930336977,2020-01-28
80,27,1,0,65224.30498746915,2020-01-28
80,27,2,0,44035.079270425944,2020-01-28
80,28,0,0,28072.303253247344,2020-01-29
80,28,1,0,41830.1262314075,2020-01-29
80,28,2,0,48334.672918093966,2020-01-29
80,29,0,0,29641.342768686583,2020-01-30
80,29,1,0,34462.06788850539,2020-01-30
80,29,2,0,43554.41565967727,2020-01-30
80,30,0,0,33941.31704706903,2020-01-31
80,30,1,0,51121.773049227915,2020-01-31
80,30,2,0,37753.70103765908,2020-01-31
80,31,0,0,39979.83902691537,2020-02-01
80,31,1,0,62627.45436356604,2020-02-01
80,31,2,0,54058.60818883896,2020-02-01
80,32,0,0,48199.780086499835,2020-02-02
80,32,1,0,79881.15366847574,2020-02-02
80,32,2,0,35800.861614574074,2020-02-02
80,33,0,0,51433.1913714757,2020-02-03
80,33,1,0,72343.54199538712,2020-02-03
80,33,2,0,44289.79098719345,2020-02-03
80,34,0,0,48652.95175324523,2020-02-04
80,34,1,0,61567.30518995635,2020-02-04
80,34,2,0,51104.9124861798,2020-02-04
80,35,0,0,37245.06500333375,2020-02-05
80,35,1,0,51162.649976833956,2020-02-05
80,35,2,0,36756.83805327303,2020-02-05
80,36,0,0,31055.7647482809,2020-02-06
80,36,1,0,54764.412668597666,2020-02-06
80,36,2,0,35623.661940580656,2020-02-06
80,37,0,0,27029.41360281562,2020-02-07
80,37,1,0,39386.558281659076,2020-02-07
80,37,2,0,35450.27934183769,2020-02-07
80,38,0,0,32335.075976732576,2020-02-08
80,38,1,0,61679.38607892754,2020-02-08
80,38,2,0,15525.954569804777,2020-02-08
80,39,0,0,40379.26013159794,2020-02-09
80,39,1,0,69733.32964923748,2020-02-09
80,39,2,0,48669.21397445715,2020-02-09
80,40,0,0,49084.88639185244,2020-02-10
80,40,1,0,64368.37392894088,2020-02-10
80,40,2,0,39806.30157870532,2020-02-10
80,41,0,0,53255.93399943585,2020-02-11
80,41,1,0,80677.30360716935,2020-02-11
80,41,2,0,50659.11622746526,2020-02-11
80,42,0,0,47964.96454903794,2020-02-12
80,42,1,0,64202.234717843865,2020-02-12
80,42,2,0,51574.94247228132,2020-02-12
80,43,0,0,41120.36434491432,2020-02-13
80,43,1,0,65902.49428858541,2020-02-13
80,43,2,0,36392.47605873371,2020-02-13
80,44,0,0,33638.85630375832,2020-02-14
80,44,1,0,46808.600284308704,2020-02-14
80,44,2,0,41220.75025979812,2020-02-14
80,45,0,0,30342.186508182756,2020-02-15
80,45,1,0,62188.13521898576,2020-02-15
80,45,2,0,43136.918580415426,2020-02-15
80,46,0,0,32370.8180394649,2020-02-16
80,46,1,0,51178.45447321332,2020-02-16
80,46,2,0,39921.86014450166,2020-02-16
80,47,0,0,42441.20776202055,2020-02-17
80,47,1,0,70780.19032618166,2020-02-17
80,47,2,0,41561.06157964744,2020-02-17
80,48,0,0,51158.186031356825,2020-02-18
80,48,1,0,79524.97572784203,2020-02-18
80,48,2,0,53151.37406158155,2020-02-18
80,49,0,0,58368.66995812028,2020-02-19
80,49,1,0,104560.46386534348,2020-02-19
80,49,2,0,38893.24921348895,2020-02-19
81,0,0,0,43678.99425093953,2020-01-01
81,0,1,0,48935.35437556355,2020-01-01
81,0,2,0,48421.77070765974,2020-01-01
81,1,0,0,43772.1722401127,2020-01-02
81,1,1,0,55204.93539727015,2020-01-02
81,1,2,0,35243.89358830658,2020-01-02
81,2,0,0,42541.576818530106,2020-01-03
81,2,1,0,66230.38057874305,2020-01-03
81,2,2,0,52041.56283975693,2020-01-03
81,3,0,0,39142.96942737408,2020-01-04
81,3,1,0,56471.288942070314,2020-01-04
81,3,2,0,30885.38630096944,2020-01-04
81,4,0,0,37018.68525043353,2020-01-05
81,4,1,0,62325.21185365549,2020-01-05
81,4,2,0,33645.67841847721,2020-01-05
81,5,0,0,37375.71033151065,2020-01-06
81,5,1,0,50512.68124448936,2020-01-06
81,5,2,0,42884.2556189371,2020-01-06
81,6,0,0,40297.14969763111,2020-01-07
81,6,1,0,66130.76588588367,2020-01-07
81,6,2,0,52151.658647399316,2020-01-07
81,7,0,0,43155.8984631551,2020-01-08
81,7,1,0,60960.18509488948,2020-01-08
81,7,2,0,47885.37039748424,2020-01-08
81,8,0,0,45437.37315505081,2020-01-09
81,8,1,0,55338.96952922495,2020-01-09
81,8,2,0,47032.98525293649,2020-01-09
81,9,0,0,44193.655526306255,2020-01-10
81,9,1,0,85383.71853944508,2020-01-10
81,9,2,0,32785.28246419685,2020-01-10
81,10,0,0,42251.2796335153,2020-01-11
81,10,1,0,70549.72342499463,2020-01-11
81,10,2,0,36033.99143770372,2020-01-11
81,11,0,0,38934.00637105201,2020-01-12
81,11,1,0,48991.233431198736,2020-01-12
81,11,2,0,40886.97786367884,2020-01-12
81,12,0,0,37911.78693571101,2020-01-13
81,12,1,0,61015.373755213215,2020-01-13
81,12,2,0,25468.061026661835,2020-01-13
81,13,0,0,37519.85435915998,2020-01-14
81,13,1,0,43003.18484550079,2020-01-14
81,13,2,0,33148.29176899664,2020-01-14
81,14,0,0,40895.33243393968,2020-01-15
81,14,1,0,61188.2388966126,2020-01-15
81,14,2,0,41108.86332494281,2020-01-15
81,15,0,0,42089.22439575606,2020-01-16
81,15,1,0,67399.69170816845,2020-01-16
81,15,2,0,34924.96711507949,2020-01-16
81,16,0,0,44931.761244148154,2020-01-17
81,16,1,0,73179.15812271835,2020-01-17
81,16,2,0,45564.64242039413,2020-01-17
81,17,0,0,43567.93009045259,2020-01-18
81,17,1,0,48925.40854529711,2020-01-18
81,17,2,0,45672.149264806074,2020-01-18
81,18,0,0,42014.029387107534,2020-01-19
81,18,1,0,53082.76409042318,2020-01-19
81,18,2,0,46455.02047926588,2020-01-19
81,19,0,0,38641.040237338304,2020-01-20
81,19,1,0,61002.93886506233,2020-01-20
81,19,2,0,48706.54431424028,2020-01-20
81,20,0,0,36945.03899882333,2020-01-21
81,20,1,0,57906.198788847454,2020-01-21
81,20,2,0,46055.66655341699,2020-01-21
81,21,0,0,37365.49961680627,2020-01-22
81,21,1,0,67845.79208373037,2020-01-22
81,21,2,0,38988.11696808703,2020-01-22
81,22,0,0,38072.39103480489,2020-01-23
81,22,1,0,58022.86773220149,2020-01-23
81,22,2,0,31792.424706398015,2020-01-23
81,23,0,0,41545.03567345879,2020-01-24
81,23,1,0,73046.98276222243,2020-01-24
81,23,2,0,34768.0243974983,2020-01-24
81,24,0,0,42757.52500104998,2020-01-25
81,24,1,0,63775.494329448564,2020-01-25
81,24,2,0,43833.24519193945,2020-01-25
81,25,0,0,44143.02450288249,2020-01-26
81,25,1,0,59627.38488061836,2020-01-26
81,25,2,0,56356.36789986048,2020-01-26
81,26,0,0,41516.462664683626,2020-01-27
81,26,1,0,54019.419297681095,2020-01-27
81,26,2,0,37641.31280947683,2020-01-27
81,27,0,0,37969.68225442734,2020-01-28
81,27,1,0,47783.19015093059,2020-01-28
81,27,2,0,48745.466792493346,2020-01-28
81,28,0,0,34922.11314637411,2020-01-29
81,28,1,0,53238.44293915749,2020-01-29
81,28,2,0,40712.5444176192,2020-01-29
81,29,0,0,35504.44296304313,2020-01-30
81,29,1,0,53366.857957703156,2020-01-30
81,29,2,0,40411.021260952875,2020-01-30
81,30,0,0,37010.10873889738,2020-01-31
81,30,1,0,53778.01395274345,2020-01-31
81,30,2,0,47854.18048849598,2020-01-31
81,31,0,0,38248.32684175842,2020-02-01
81,31,1,0,48463.2382005301,2020-02-01
81,31,2,0,20830.43690189211,2020-02-01
81,32,0,0,40806.69857918658,2020-02-02
81,32,1,0,76410.87300165548,2020-02-02
81,32,2,0,40881.772869953566,2020-02-02
81,33,0,0,41756.881781948534,2020-02-03
81,33,1,0,64519.21110529766,2020-02-03
81,33,2,0,36505.60312458589,2020-02-03
81,34,0,0,41254.75950961623,2020-02-04
81,34,1,0,65210.80437388739,2020-02-04
81,34,2,0,54461.592297817115,2020-02-04
81,35,0,0,37185.29675355658,2020-02-05
81,35,1,0,55848.55332118291,2020-02-05
81,35,2,0,29737.740206154194,2020-02-05
81,36,0,0,35587.12192227165,2020-02-06
81,36,1,0,49879.163748234234,2020-02-06
81,36,2,0,30871.067461491406,2020-02-06
81,37,0,0,34359.83705301093,2020-02-07
81,37,1,0,60457.88236231721,2020-02-07
81,37,2,0,52899.2713881523,2020-02-07
81,38,0,0,35650.23744451255,2020-02-08
81,38,1,0,38990.15118837017,2020-02-08
81,38,2,0,37880.42362839112,2020-02-08
81,39,0,0,38267.6820347698,2020-02-09
81,39,1,0,60899.31693885415,2020-02-09
81,39,2,0,30367.314302541585,2020-02-09
81,40,0,0,40671.040054074714,2020-02-10
81,40,1,0,52792.757121004244,2020-02-10
81,40,2,0,52656.07887765685,2020-02-10
81,41,0,0,42347.66807323453,2020-02-11
81,41,1,0,60350.223715399006,2020-02-11
81,41,2,0,27146.55663676378,2020-02-11
81,42,0,0,40374.549814390644,2020-02-12
81,42,1,0,56006.57001822896,2020-02-12
81,42,2,0,31925.446026527326,2020-02-12
81,43,0,0,38462.312581356346,2020-02-13
81,43,1,0,65172.93006542155,2020-02-13
81,43,2,0,48420.56846956953,2020-02-13
81,44,0,0,36794.51971003638,2020-02-14
81,44,1,0,72029.54131203974,2020-02-14
81,44,2,0,54870.42745081527,2020-02-14
81,45,0,0,35460.5894860261,2020-02-15
81,45,1,0,67076.17971970164,2020-02-15
81,45,2,0,49846.16748106397,2020-02-15
81,46,0,0,36172.10941553481,2020-02-16
81,46,1,0,66688.94485357546,2020-02-16
81,46,2,0,41038.65799726481,2020-02-16
81,47,0,0,39427.943519373606,2020-02-17
81,47,1,0,62862.576891291115,2020-02-17
81,47,2,0,28380.29371825057,2020-02-17
81,48,0,0,41844.92832312945,2020-02-18
81,48,1,0,65742.96554387978,2020-02-18
81,48,2,0,38743.82233395028,2020-02-18
81,49,0,0,44377.87064459359,2020-02-19
81,49,1,0,68576.8451822035,2020-02-19
81,49,2,0,49357.18066531475,2020-02-19
82,0,0,0,63814.26823828839,2020-01-01
82,0,1,0,107869.88333256906,2020-01-01
82,0,2,0,63322.875072635325,2020-01-01
82,1,0,0,60761.4524181429,2020-01-02
82,1,1,0,99973.80432114912,2020-01-02
82,1,2,0,33837.16081519439,2020-01-02
82,2,0,0,48142.674145159865,2020-01-03
82,2,1,0,46377.08580291922,2020-01-03
82,2,2,0,40000.89992143555,2020-01-03
82,3,0,0,24706.799916459408,2020-01-04
82,3,1,0,38581.474546704616,2020-01-04
82,3,2,0,39011.77465488831,2020-01-04
82,4,0,0,14223.568221501742,2020-01-05
82,4,1,0,17191.56933942775,2020-01-05
82,4,2,0,31476.09036837748,2020-01-05
82,5,0,0,17091.597578336256,2020-01-06
82,5,1,0,20118.99342972505,2020-01-06
82,5,2,0,52117.36371162381,2020-01-06
82,6,0,0,33268.17734462008,2020-01-07
82,6,1,0,50356.50566315929,2020-01-07
82,6,2,0,41804.40674835768,2020-01-07
82,7,0,0,54085.88194793071,2020-01-08
82,7,1,0,81538.74066692342,2020-01-08
82,7,2,0,50499.495895635104,2020-01-08
82,8,0,0,66677.22933987503,2020-01-09
82,8,1,0,94064.05334234661,2020-01-09
82,8,2,0,67577.27287427004,2020-01-09
82,9,0,0,63750.2119873619,2020-01-10
82,9,1,0,114157.06130705099,2020-01-10
82,9,2,0,42532.479448634615,2020-01-10
82,10,0,0,46681.02258819773,2020-01-11
82,10,1,0,71394.5645161773,2020-01-11
82,10,2,0,47308.94803622104,2020-01-11
82,11,0,0,28118.139911357543,2020-01-12
82,11,1,0,41777.099620963425,2020-01-12
82,11,2,0,36293.52038146094,2020-01-12
82,12,0,0,15827.660690370392,2020-01-13
82,12,1,0,18217.569083040584,2020-01-13
82,12,2,0,35602.00987071856,2020-01-13
82,13,0,0,19563.353176607114,2020-01-14
82,13,1,0,32912.16886015945,2020-01-14
82,13,2,0,16032.678339357868,2020-01-14
82,14,0,0,36495.74332087342,2020-01-15
82,14,1,0,57573.46193104716,2020-01-15
82,14,2,0,41789.12219677235,2020-01-15
82,15,0,0,49906.61986533342,2020-01-16
82,15,1,0,63478.56875918027,2020-01-16
82,15,2,0,60697.81707093044,2020-01-16
82,16,0,0,65623.36327894843,2020-01-17
82,16,1,0,96255.47847472646,2020-01-17
82,16,2,0,49879.28172553266,2020-01-17
82,17,0,0,62074.02506103286,2020-01-18
82,17,1,0,76119.20289414107,2020-01-18
82,17,2,0,60984.415666851,2020-01-18
82,18,0,0,51823.85965957639,2020-01-19
82,18,1,0,83218.1113211293,2020-01-19
82,18,2,0,48020.43883889816,2020-01-19
82,19,0,0,31329.3553351763,2020-01-20
82,19,1,0,47481.05852300082,2020-01-20
82,19,2,0,31873.739278287416,2020-01-20
82,20,0,0,18287.75333736433,2020-01-21
82,20,1,0,19126.655080520348,2020-01-21
82,20,2,0,36487.41045993257,2020-01-21
82,21,0,0,20479.98925427798,2020-01-22
82,21,1,0,28392.959277757058,2020-01-22
82,21,2,0,26212.639900707713,2020-01-22
82,22,0,0,28929.671549503742,2020-01-23
82,22,1,0,48815.75929840264,2020-01-23
82,22,2,0,32841.864028809665,2020-01-23
82,23,0,0,51162.81916743441,2020-01-24
82,23,1,0,83768.46463880611,2020-01-24
82,23,2,0,49078.40876562579,2020-01-24
82,24,0,0,63729.38039043249,2020-01-25
82,24,1,0,106426.02078891902,2020-01-25
82,24,2,0,48811.11982418772,2020-01-25
82,25,0,0,69995.23472132179,2020-01-26
82,25,1,0,106732.88192642432,2020-01-26
82,25,2,0,53635.35293697362,2020-01-26
82,26,0,0,57199.06639971944,2020-01-27
82,26,1,0,87514.45132899648,2020-01-27
82,26,2,0,48410.91322125159,2020-01-27
82,27,0,0,36219.03565527866,2020-01-28
82,27,1,0,56467.19116610659,2020-01-28
82,27,2,0,49848.408377210595,2020-01-28
82,28,0,0,18650.822008218616,2020-01-29
82,28,1,0,16398.378461393535,2020-01-29
82,28,2,0,34441.74181993691,2020-01-29
82,29,0,0,21159.197802239785,2020-01-30
82,29,1,0,36207.7737733993,2020-01-30
82,29,2,0,41252.4039385775,2020-01-30
82,30,0,0,28596.550937421656,2020-01-31
82,30,1,0,42875.879038672,2020-01-31
82,30,2,0,39833.697168767394,2020-01-31
82,31,0,0,44510.06625088069,2020-02-01
82,31,1,0,53069.18342277226,2020-02-01
82,31,2,0,34210.42519165148,2020-02-01
82,32,0,0,60724.23088826039,2020-02-02
82,32,1,0,94394.00453407424,2020-02-02
82,32,2,0,46624.96443463182,2020-02-02
82,33,0,0,67452.94451334399,2020-02-03
82,33,1,0,111652.28629234705,2020-02-03
82,33,2,0,74208.56064022827,2020-02-03
82,34,0,0,59701.80477485495,2020-02-04
82,34,1,0,97749.99434656555,2020-02-04
82,34,2,0,37552.44590188147,2020-02-04
82,35,0,0,40437.99714990121,2020-02-05
82,35,1,0,66624.72436139121,2020-02-05
82,35,2,0,39170.23762413957,2020-02-05
82,36,0,0,26180.920512987566,2020-02-06
82,36,1,0,32895.21530952542,2020-02-06
82,36,2,0,45310.55867889807,2020-02-06
82,37,0,0,18077.272715216994,2020-02-07
82,37,1,0,33675.68176114466,2020-02-07
82,37,2,0,34064.244049971174,2020-02-07
82,38,0,0,30795.764285749377,2020-02-08
82,38,1,0,54813.38060748608,2020-02-08
82,38,2,0,49827.91202373366,2020-02-08
82,39,0,0,45953.08065946406,2020-02-09
82,39,1,0,74073.44572480499,2020-02-09
82,39,2,0,49953.443634270705,2020-02-09
82,40,0,0,65036.37556667076,2020-02-10
82,40,1,0,99174.92412783999,2020-02-10
82,40,2,0,51218.229622265324,2020-02-10
82,41,0,0,70901.84274127679,2020-02-11
82,41,1,0,122212.39527243518,2020-02-11
82,41,2,0,58223.243417825186,2020-02-11
82,42,0,0,62502.251116125386,2020-02-12
82,42,1,0,75108.81807826881,2020-02-12
